brand_folder,brand,rank,days_running,started_running,display_format,cta_type,video_duration_s,hook,headline,primary_text,transcript,landing_url,placements,foreplay_url,foreplay_id,media_files,thumbnail_file,media_count
05_Canva_DE,Canva,1,303,2025-11-17,DCO,LEARN_MORE,,"Du willst so ein Feedback auf deine nächsten Bewerbungen? Dann gebe ich dir jetzt drei Tipps, wie du das mit Canva auch schaffst. Tipp 1 – Mach's visuell! Bewerbungen sind heute mehr als nur Text – gefragt sind Design-, Persönlichkeit- und digitales Knowhow –du fällts damit einfach auf Bei Canva gibt es tolle Vorlagen die ich mit eigenen Farben & Infos angepasste habe Tipp 2 Setz' auch KI Unterstützung Viele bewerbende nutzen inzwischen AI um ihre Unterlagen zu prüfen aufzubessern, damit sie sich im besten Licht zeigen. Wer dabei auf smarte Tools setzt erhöht seine Chancen auf Einladungen zu Vorstellungsgesprächen deutlich und das ist sogar bewiesen! Tipp 3 Portfolios sind mittlerweile ein wichtiger Standard denn damit zeigst du auch wie Du denkst Viele der Unternehmen sagen wer kein digitales Portfolio zeigt landet seltener im Interview Mit Canva kannst dass ganze sogar direkt als Website veröffentlich Also Leute wenn BAST nicht die Formel ist. Probiert's aus und viel Erfolg!",Gestalte deinen Lebenslauf wie ein Profi,Der erste Eindruck zählt – mit Canva erstellst du in Minuten deinen professionellen Lebenslauf.,"Du willst so ein Feedback auf deine nächsten Bewerbungen? Dann gebe ich dir jetzt drei Tipps, wie du das mit Canva auch schaffst. Tipp 1 – Mach's visuell! Bewerbungen sind heute mehr als nur Text – gefragt sind Design-, Persönlichkeit- und digitales Knowhow –du fällts damit einfach auf Bei Canva gibt es tolle Vorlagen die ich mit eigenen Farben & Infos angepasste habe Tipp 2 Setz' auch KI Unterstützung Viele bewerbende nutzen inzwischen AI um ihre Unterlagen zu prüfen aufzubessern, damit sie sich im besten Licht zeigen. Wer dabei auf smarte Tools setzt erhöht seine Chancen auf Einladungen zu Vorstellungsgesprächen deutlich und das ist sogar bewiesen! Tipp 3 Portfolios sind mittlerweile ein wichtiger Standard denn damit zeigst du auch wie Du denkst Viele der Unternehmen sagen wer kein digitales Portfolio zeigt landet seltener im Interview Mit Canva kannst dass ganze sogar direkt als Website veröffentlich Also Leute wenn BAST nicht die Formel ist. Probiert's aus und viel Erfolg!",https://www.canva.com/de_de/,"facebook,instagram,messenger,threads",https://app.foreplay.co/discovery?ad=6ZvjngzFScT4JKnmoUuu,6ZvjngzFScT4JKnmoUuu,01_303d_Du-willst-so-ein-Feedback-auf-deine-n-ch_v1.mp4; 01_303d_Du-willst-so-ein-Feedback-auf-deine-n-ch_v2.mp4,,2
05_Canva_DE,Canva,2,167,2026-04-02,DCO,LEARN_MORE,,Schluss mit kompliziert! Videos erstellen ist jetzt so einfach wie Emojis versenden.,,Schluss mit kompliziert! Videos erstellen ist jetzt so einfach wie Emojis versenden.,,https://www.canva.com/de_de/,"facebook,instagram,messenger,threads",https://app.foreplay.co/discovery?ad=2ec80bZilHSoPyPN7rEr,2ec80bZilHSoPyPN7rEr,02_167d_Schluss-mit-kompliziert-Videos-erstellen_v1.png; 02_167d_Schluss-mit-kompliziert-Videos-erstellen_v2.jpg,,2
05_Canva_DE,Canva,3,153,2026-04-16,VIDEO,LEARN_MORE,40.62,"Frühling heißt bei uns im Café neue Drinks, Snacks und ein komplett neues Menü. Aber jedes Mal denke ich mir jetzt muss ich auch noch neue Instagram-Posts Storys und Promografik machen Und normalerweise dauert das wirklich ewig aber diesmal habe ich einfach Canva geöffnet In Camera Pro gibt es super viele fertige Social Media Templates Allein für Menükarten gibt's eine super große Auswahl Ich hab' einfach einen Template ausgewählt meine Fotos eingefügt und die Text darin angepasst Un plötzlich hatte in wenigen Minuten mehrere Post und Dorics. Ganz ehrlich, mein Feed sieht jetzt so aus als hätte ich eine Marketingagentur dabei habe ich einfach Canva benutzt! Teste Canva Pro kostenlos oder stelle Social-Media Posts in Minuten",Schneller als ein Cappuccino ☕️💨,"3 Instagram Posts für mein Café erstellt – und das schneller, als mein Cappuccino fertig war!

Mein Geheimnis? Die Canva Pro Vorlagen. 🎨 Anstatt stundenlang am Design zu arbeiten, wähle ich einfach eine fertige Vorlage, ziehe meine Bilder rein und fertig sind die Posts für die ganze Woche.","Frühling heißt bei uns im Café neue Drinks, Snacks und ein komplett neues Menü. Aber jedes Mal denke ich mir jetzt muss ich auch noch neue Instagram-Posts Storys und Promografik machen Und normalerweise dauert das wirklich ewig aber diesmal habe ich einfach Canva geöffnet In Camera Pro gibt es super viele fertige Social Media Templates Allein für Menükarten gibt's eine super große Auswahl Ich hab' einfach einen Template ausgewählt meine Fotos eingefügt und die Text darin angepasst Un plötzlich hatte in wenigen Minuten mehrere Post und Dorics. Ganz ehrlich, mein Feed sieht jetzt so aus als hätte ich eine Marketingagentur dabei habe ich einfach Canva benutzt! Teste Canva Pro kostenlos oder stelle Social-Media Posts in Minuten",https://www.canva.com/de_de,"facebook,instagram,messenger,threads",https://app.foreplay.co/discovery?ad=DZMi40zVBXNtuwTCYq8d,DZMi40zVBXNtuwTCYq8d,03_153d_Fr-hling-hei-t-bei-uns-im-Caf-neue-Drink.mp4,03_153d_Fr-hling-hei-t-bei-uns-im-Caf-neue-Drink_thumb.jpg,1
05_Canva_DE,Canva,4,99,2026-06-09,VIDEO,LEARN_MORE,16.980658,"Warte, du wusstest doch nicht wie easy Canva deine zusammengewürfelten Elemente perfekt aufeinander abstimmen kann. Mit nur einem Klick bekommen dein ausgewählte Elemente mit Canvas Style Match einen einheitlichen Vibe! Also teste Canva Pro jetzt kostenlos und mach jeden Style zu deinem eigenen",Harmonische Designs mit einem Klick,Schluss mit der ewigen Suche nach passenden Icons. Mit Style Match gleichst du alle Elemente sofort an deinen Lieblingsstil an und erstellst professionelle Designs in Sekunden. Jetzt kostenlos Canva Pro testen.✨,"Warte, du wusstest doch nicht wie easy Canva deine zusammengewürfelten Elemente perfekt aufeinander abstimmen kann. Mit nur einem Klick bekommen dein ausgewählte Elemente mit Canvas Style Match einen einheitlichen Vibe! Also teste Canva Pro jetzt kostenlos und mach jeden Style zu deinem eigenen",https://www.canva.com/design-school/resources/style-match,"facebook,instagram,messenger,threads",https://app.foreplay.co/discovery?ad=kKc3AytLQpIxsbnLmn4P,kKc3AytLQpIxsbnLmn4P,04_99d_Warte-du-wusstest-doch-nicht-wie-easy-Ca.mp4,04_99d_Warte-du-wusstest-doch-nicht-wie-easy-Ca_thumb.jpg,1
05_Canva_DE,Canva,5,96,2026-06-12,IMAGE,LEARN_MORE,,"Dein Lebenslauf, professionell gestaltet","Dein Lebenslauf, professionell gestaltet","Bereit für den nächsten Karriereschritt? 💼
Gestalte deinen Lebenslauf übersichtlich, modern und professionell.",,https://www.canva.com/de_de/lebenslaeufe/vorlagen/,"facebook,instagram,messenger,threads",https://app.foreplay.co/discovery?ad=yiVjTSNKCk1DwpC8UbhW,yiVjTSNKCk1DwpC8UbhW,05_96d_Dein-Lebenslauf-professionell-gestaltet.png,,1
05_Canva_DE,Canva,6,85,2026-06-23,DCO,LEARN_MORE,,Vom Schnappschuss zum Shop-Foto ✨,Vom Schnappschuss zum Shop-Foto ✨,"Schluss mit unruhigen Hintergründen. Mit dem Background Remover von Canva Pro wechselst du das Setting deiner Produkte schneller als deine Meinung.

Egal ob cleaner Studio-Look oder stylische Farben – dein Produkt steht endlich im Rampenlicht dort, wo es hingehört.

Teste jetzt Canva Pro kostenlos.",,https://www.canva.com/de_de/funktionen/hintergrund-entfernen/,"facebook,instagram,messenger,threads",https://app.foreplay.co/discovery?ad=unphYPNdkwq2Rb4QFlTm,unphYPNdkwq2Rb4QFlTm,06_85d_Vom-Schnappschuss-zum-Shop-Foto_v1.mp4; 06_85d_Vom-Schnappschuss-zum-Shop-Foto_v2.mp4,,2
05_Canva_DE,Canva,7,84,2026-06-24,DCO,LEARN_MORE,,Schneller als ein Cappuccino ☕️💨,Schneller als ein Cappuccino ☕️💨,"3 Instagram Posts für mein Café erstellt – und das schneller, als mein Cappuccino fertig war!

Mein Geheimnis? Die Canva Pro Vorlagen. 🎨 Anstatt stundenlang am Design zu arbeiten, wähle ich einfach eine fertige Vorlage, ziehe meine Bilder rein und fertig sind die Posts für die ganze Woche.",,https://www.canva.com/de_de/pro/,"facebook,instagram,messenger,threads",https://app.foreplay.co/discovery?ad=ZftHeUX5kdYkbQYIrWMy,ZftHeUX5kdYkbQYIrWMy,07_84d_Schneller-als-ein-Cappuccino_v1.png; 07_84d_Schneller-als-ein-Cappuccino_v2.png,,2
05_Canva_DE,Canva,8,84,2026-06-24,DCO,LEARN_MORE,,Content-Creation ohne Stress.,Content-Creation ohne Stress.,"Dinge, die mich als Creator dank Canva einfach gar nicht mehr jucken: Designs von Null anfangen zu müssen. Warum auch, wenn tausende Vorlagen warten? 🎨",,https://www.canva.com/de_de/pro/,"facebook,instagram,messenger,threads",https://app.foreplay.co/discovery?ad=MdBuOOQaALjdutwCT9S1,MdBuOOQaALjdutwCT9S1,08_84d_Content-Creation-ohne-Stress_v1.mp4; 08_84d_Content-Creation-ohne-Stress_v2.mp4; 08_84d_Content-Creation-ohne-Stress_v3.mp4,,3
05_Canva_DE,Canva,9,78,2026-06-30,DCO,DOWNLOAD,,Free phone wallpapers,Free phone wallpapers,Get inspired just by looking at your wallpaper. 🥰 Choose from thousands of templates and personalize your story. Try Canva for free.,,http://play.google.com/store/apps/details?id=com.canva.editor,"facebook,instagram,messenger,threads",https://app.foreplay.co/discovery?ad=UxW2FKEwZlJuZaVbw5vg,UxW2FKEwZlJuZaVbw5vg,09_78d_Free-phone-wallpapers_v1.jpg; 09_78d_Free-phone-wallpapers_v2.jpg; 09_78d_Free-phone-wallpapers_v3.jpg,,3
05_Canva_DE,Canva,10,77,2026-07-01,VIDEO,LEARN_MORE,16.02,"Oh mein Gott, sowas geht in Canva? Und statt ewig nach zueinander passenden Elementen zu suchen gleicht Style-Match mit nur einem Klick alle Elemente aneinander an. Wie krass ist das bitte?! Also teste Canvas Pro jetzt kostenlos und mach jeden Style zum deinem eigenen!",Harmonische Designs mit einem Klick,Schluss mit der ewigen Suche nach passenden Icons. Mit Style Match gleichst du alle Elemente sofort an deinen Lieblingsstil an und erstellst professionelle Designs in Sekunden. Jetzt kostenlos Canva Pro testen.✨,"Oh mein Gott, sowas geht in Canva? Und statt ewig nach zueinander passenden Elementen zu suchen gleicht Style-Match mit nur einem Klick alle Elemente aneinander an. Wie krass ist das bitte?! Also teste Canvas Pro jetzt kostenlos und mach jeden Style zum deinem eigenen!",https://www.canva.com/design-school/resources/style-match,"facebook,instagram,messenger,threads",https://app.foreplay.co/discovery?ad=oLNSS6Lm4PSsp2i4mJOa,oLNSS6Lm4PSsp2i4mJOa,10_77d_Oh-mein-Gott-sowas-geht-in-Canva-Und-sta.mp4,10_77d_Oh-mein-Gott-sowas-geht-in-Canva-Und-sta_thumb.jpg,1
